146190,Shaking Hand
142810,Shaking Hand
124703,Shaking Hand
24175,Sliding Two Fingers Right
131967,No gesture
56535,Stop Sign
40912,Sliding Two Fingers Left
16920,Stop Sign
147127,Sliding Two Fingers Down
128504,Shaking Hand
103933,Stop Sign
145587,Sliding Two Fingers Left
10435,Doing other things
115196,Doing other things
72964,Pulling Two Fingers In
128667,Stop Sign
56018,Doing other things
64866,Shaking Hand
16047,Sliding Two Fingers Up
3372,Doing other things
142874,Sliding Two Fingers Left
79499,Sliding Two Fingers Left
110329,Doing other things
49459,Shaking Hand
74389,Sliding Two Fingers Left
6244,Doing other things
141982,Sliding Two Fingers Down
34863,Sliding Two Fingers Up
29033,No gesture
113882,Doing other things
66333,Stop Sign
146817,Sliding Two Fingers Up
93148,Doing other things
145551,Doing other things
127941,Doing other things
23699,Stop Sign
113051,No gesture
24814,Sliding Two Fingers Down
77250,Sliding Two Fingers Left
15753,Sliding Two Fingers Down
130889,Pulling Two Fingers In
88462,Pulling Two Fingers In
92970,Sliding Two Fingers Down
31501,Doing other things
13136,Doing other things
28323,Sliding Two Fingers Up
135351,Doing other things
38756,Shaking Hand
24927,Sliding Two Fingers Up
69712,No gesture
40411,Sliding Two Fingers Left
112296,No gesture
52735,Pulling Two Fingers In
112372,Doing other things
83454,Stop Sign
108666,Doing other things
19160,No gesture
135035,Sliding Two Fingers Down
29071,No gesture
65833,Sliding Two Fingers Right
134869,Doing other things
40207,Sliding Two Fingers Down
57030,Sliding Two Fingers Right
110796,No gesture
62732,Sliding Two Fingers Down
96172,Stop Sign
118631,Sliding Two Fingers Left
77711,Sliding Two Fingers Left
138700,Sliding Two Fingers Right
9712,Pulling Two Fingers In
38780,Pulling Two Fingers In
34825,Doing other things
80533,Sliding Two Fingers Right
102305,Pulling Two Fingers In
81514,Sliding Two Fingers Up
66463,Sliding Two Fingers Right
51974,Sliding Two Fingers Left
24535,Shaking Hand
21739,No gesture
15282,Sliding Two Fingers Right
123532,Doing other things
18338,Pulling Two Fingers In
20641,Pulling Two Fingers In
76011,Doing other things
103163,Sliding Two Fingers Left
137261,Shaking Hand
87321,Doing other things
63148,Stop Sign
7025,No gesture
104075,Shaking Hand
124843,Doing other things
30671,Sliding Two Fingers Left
3512,Stop Sign
63652,Doing other things
38725,Shaking Hand
35699,Sliding Two Fingers Up
46112,Sliding Two Fingers Left
31081,Doing other things
77178,Sliding Two Fingers Left
135573,Stop Sign
84096,No gesture
46436,No gesture
26582,Sliding Two Fingers Down
66632,Sliding Two Fingers Left
134510,Shaking Hand
106135,Sliding Two Fingers Up
101741,Sliding Two Fingers Right
58377,Shaking Hand
126324,Doing other things
40077,Pulling Two Fingers In
128190,No gesture
143953,Sliding Two Fingers Right
66822,No gesture
53575,Sliding Two Fingers Left
73562,Shaking Hand
145569,Doing other things
47192,Pulling Two Fingers In
106841,No gesture
147618,Shaking Hand
122303,Pulling Two Fingers In
4892,No gesture
93252,Shaking Hand
22799,No gesture
8646,Doing other things
24076,Stop Sign
87791,Doing other things
31532,Sliding Two Fingers Left
43546,Sliding Two Fingers Right
15674,Pulling Two Fingers In
79144,Stop Sign
110828,Sliding Two Fingers Right
66537,Sliding Two Fingers Right
102286,Doing other things
3865,Doing other things
40266,Doing other things
129201,Sliding Two Fingers Left
98889,Doing other things
18494,Sliding Two Fingers Up
112727,Stop Sign
104169,Doing other things
20513,Sliding Two Fingers Up
49069,Doing other things
10678,Pulling Two Fingers In
17820,Sliding Two Fingers Left
148021,Sliding Two Fingers Right
43956,Pulling Two Fingers In
142142,Sliding Two Fingers Down
30166,Doing other things
140344,Shaking Hand
52645,Pulling Two Fingers In
84929,Sliding Two Fingers Down
20386,Doing other things
109771,Stop Sign
90485,Sliding Two Fingers Left
64867,Sliding Two Fingers Left
7362,Sliding Two Fingers Down
110026,Sliding Two Fingers Up
64359,Sliding Two Fingers Down
72766,Pulling Two Fingers In
28324,Stop Sign
130418,Doing other things
85150,Doing other things
35449,Doing other things
39299,No gesture
75714,Shaking Hand
96528,No gesture
89363,Doing other things
12911,Shaking Hand
31004,Doing other things
136952,Sliding Two Fingers Up
136375,Shaking Hand
27718,Sliding Two Fingers Left
92246,Sliding Two Fingers Down
22558,Sliding Two Fingers Down
1609,No gesture
115432,Shaking Hand
87633,Shaking Hand
36075,Sliding Two Fingers Left
24433,Stop Sign
54547,Pulling Two Fingers In
129861,Sliding Two Fingers Left
96624,Doing other things
132544,Sliding Two Fingers Up
28921,Doing other things
88513,Pulling Two Fingers In
81279,No gesture
7576,Sliding Two Fingers Down
24987,Sliding Two Fingers Left
145995,No gesture
140651,Doing other things
45422,Sliding Two Fingers Right
102331,Shaking Hand
46153,Stop Sign
126173,Sliding Two Fingers Up
113028,Sliding Two Fingers Left
17248,Stop Sign
36373,Pulling Two Fingers In
63551,Sliding Two Fingers Left
38492,No gesture
14912,Stop Sign
110663,Shaking Hand
144011,Stop Sign
18136,Doing other things
5325,Shaking Hand
65325,Sliding Two Fingers Up
93054,Sliding Two Fingers Right
17585,Doing other things
117427,Shaking Hand
26874,Sliding Two Fingers Down
144367,Shaking Hand
96142,Sliding Two Fingers Right
127025,Sliding Two Fingers Left
126141,Sliding Two Fingers Up
21881,Pulling Two Fingers In
121602,Sliding Two Fingers Down
66361,Pulling Two Fingers In
26388,No gesture
111322,Doing other things
11836,Sliding Two Fingers Right
62070,Sliding Two Fingers Left
99127,Doing other things
118829,Sliding Two Fingers Left
73716,Doing other things
4352,Stop Sign
124015,Pulling Two Fingers In
45570,No gesture
59151,Shaking Hand
108714,Doing other things
116785,Stop Sign
87996,Doing other things
123593,Sliding Two Fingers Down
125014,Doing other things
133694,No gesture
42775,Shaking Hand
9110,Sliding Two Fingers Right
1411,Doing other things
60799,Doing other things
46171,Sliding Two Fingers Up
29811,Sliding Two Fingers Up
24335,Sliding Two Fingers Up
92302,Sliding Two Fingers Left
24391,Sliding Two Fingers Up
2063,Sliding Two Fingers Right
54058,Sliding Two Fingers Down
65906,Sliding Two Fingers Right
125244,Doing other things
65968,No gesture
89798,Doing other things
137357,No gesture
100172,No gesture
33010,Sliding Two Fingers Up
95391,Sliding Two Fingers Right
73214,Doing other things
101003,No gesture
15335,Sliding Two Fingers Down
143327,Sliding Two Fingers Up
86191,Stop Sign
93058,Sliding Two Fingers Up
3944,Sliding Two Fingers Right
13404,Sliding Two Fingers Down
63154,Sliding Two Fingers Left
88734,Doing other things
114355,Stop Sign
33576,Doing other things
34409,No gesture
72278,Sliding Two Fingers Down
56842,No gesture
119703,Doing other things
110129,Sliding Two Fingers Up
10423,Pulling Two Fingers In
113177,Sliding Two Fingers Right
29086,Shaking Hand
4825,Shaking Hand
70723,Sliding Two Fingers Right
44263,No gesture
91757,Sliding Two Fingers Down
133857,No gesture
139791,Sliding Two Fingers Up
137335,Shaking Hand
1499,Pulling Two Fingers In
123030,Doing other things
141375,Doing other things
134807,Stop Sign
130679,Shaking Hand
145743,Pulling Two Fingers In
84508,Doing other things
112269,Doing other things
5649,No gesture
96484,Sliding Two Fingers Down
34122,Stop Sign
124039,Pulling Two Fingers In
119409,Sliding Two Fingers Down
146039,Doing other things
45709,Doing other things
96133,Sliding Two Fingers Up
34651,Doing other things
125962,Doing other things
104033,Doing other things
144733,Sliding Two Fingers Up
92673,Sliding Two Fingers Down
18378,Sliding Two Fingers Down
6318,Sliding Two Fingers Left
74242,Shaking Hand
130854,Doing other things
47063,Stop Sign
113727,Pulling Two Fingers In
99569,Sliding Two Fingers Left
70362,Sliding Two Fingers Down
32060,Shaking Hand
88395,Stop Sign
123324,Doing other things
107393,Sliding Two Fingers Up
84142,Shaking Hand
145295,Sliding Two Fingers Left
131153,Doing other things
112198,No gesture
32146,Doing other things
57291,Shaking Hand
1479,Stop Sign
68222,Doing other things
71868,Doing other things
67728,Doing other things
5130,Pulling Two Fingers In
135632,Sliding Two Fingers Down
94750,Doing other things
22727,Doing other things
108631,Pulling Two Fingers In
38705,Sliding Two Fingers Up
129975,Sliding Two Fingers Down
130219,Doing other things
123755,Doing other things
140662,Pulling Two Fingers In
59036,Doing other things
61245,Doing other things
69021,No gesture
51897,Stop Sign
95768,Pulling Two Fingers In
67052,Sliding Two Fingers Down
58615,Sliding Two Fingers Down
57987,Shaking Hand
128844,Sliding Two Fingers Left
111182,Sliding Two Fingers Up
47493,Sliding Two Fingers Up
89766,Sliding Two Fingers Up
147249,Sliding Two Fingers Down
38317,Sliding Two Fingers Right
14946,Sliding Two Fingers Left
103927,Sliding Two Fingers Left
46488,Sliding Two Fingers Right
97328,Pulling Two Fingers In
25886,Sliding Two Fingers Up
147418,Sliding Two Fingers Down
79057,Sliding Two Fingers Down
24644,Pulling Two Fingers In
53110,Doing other things
94468,Sliding Two Fingers Up
23358,Doing other things
120860,Doing other things
140464,Pulling Two Fingers In
136472,Pulling Two Fingers In
34442,Stop Sign
4991,Doing other things
99170,Sliding Two Fingers Up
34225,Sliding Two Fingers Right
74185,Sliding Two Fingers Up
4217,Sliding Two Fingers Right
22120,Doing other things
32247,No gesture
109632,Shaking Hand
92623,Doing other things
86551,No gesture
18468,Pulling Two Fingers In
120061,Sliding Two Fingers Down
40814,Doing other things
54599,Sliding Two Fingers Up
32625,Pulling Two Fingers In
28895,Sliding Two Fingers Right
76943,No gesture
58943,Pulling Two Fingers In
144837,Doing other things
47324,Doing other things
35969,No gesture
25993,Shaking Hand
76435,Doing other things
21763,Sliding Two Fingers Left
27141,Stop Sign
96653,Shaking Hand
72754,Sliding Two Fingers Right
69394,Shaking Hand
77323,Pulling Two Fingers In
41846,Sliding Two Fingers Right
76031,Doing other things
35212,Sliding Two Fingers Right
142641,Sliding Two Fingers Left
105386,Sliding Two Fingers Right
54311,Shaking Hand
136480,Pulling Two Fingers In
11716,Doing other things
127059,Stop Sign
112182,Sliding Two Fingers Right
140231,Sliding Two Fingers Up
74565,Shaking Hand
141983,Sliding Two Fingers Left
95501,Pulling Two Fingers In
75198,Sliding Two Fingers Up
83431,Shaking Hand
101852,Doing other things
78004,Pulling Two Fingers In
3169,Doing other things
114776,Shaking Hand
39245,Sliding Two Fingers Left
99080,Sliding Two Fingers Right
133769,Stop Sign
116094,Shaking Hand
34462,Shaking Hand
108239,Pulling Two Fingers In
142783,Sliding Two Fingers Left
40019,Pulling Two Fingers In
111092,Sliding Two Fingers Right
123420,Sliding Two Fingers Down
53158,Stop Sign
137586,Pulling Two Fingers In
139901,Stop Sign
117895,Doing other things
17716,Sliding Two Fingers Left
58001,Doing other things
57529,Stop Sign
97296,Sliding Two Fingers Right
17243,Sliding Two Fingers Up
48505,Doing other things
29537,Sliding Two Fingers Right
84979,Stop Sign
32525,Sliding Two Fingers Right
91049,Stop Sign
2100,Pulling Two Fingers In
50979,Sliding Two Fingers Left
126862,Sliding Two Fingers Up
30732,Pulling Two Fingers In
85779,Sliding Two Fingers Down
45340,Sliding Two Fingers Up
118156,Shaking Hand
6105,Shaking Hand
136327,Sliding Two Fingers Left
19045,Sliding Two Fingers Right
4690,No gesture
122972,No gesture
91082,Sliding Two Fingers Left
144662,Doing other things
128074,Sliding Two Fingers Left
143915,No gesture
97644,No gesture
145689,Sliding Two Fingers Up
46597,Doing other things
68805,Sliding Two Fingers Up
105955,Sliding Two Fingers Right
19666,No gesture
113254,Pulling Two Fingers In
38994,No gesture
91817,Shaking Hand
98010,Sliding Two Fingers Left
147687,Shaking Hand
143959,Shaking Hand
101565,Sliding Two Fingers Left
32370,Pulling Two Fingers In
82341,Sliding Two Fingers Down
76849,No gesture
130759,Doing other things
44447,Sliding Two Fingers Down
9683,Pulling Two Fingers In
26182,Sliding Two Fingers Down
112646,Sliding Two Fingers Right
127311,Sliding Two Fingers Up
53007,Pulling Two Fingers In
84075,Sliding Two Fingers Right
63308,Shaking Hand
144617,Doing other things
60316,Sliding Two Fingers Right
73615,Shaking Hand
106544,Sliding Two Fingers Right
85455,Doing other things
45343,Doing other things
24191,No gesture
27979,Sliding Two Fingers Up
107803,Sliding Two Fingers Right
44344,Pulling Two Fingers In
54778,Doing other things
27224,Pulling Two Fingers In
99073,Shaking Hand
144327,Sliding Two Fingers Right
47423,Stop Sign
87291,Pulling Two Fingers In
69868,Sliding Two Fingers Down
114891,Doing other things
46133,Sliding Two Fingers Down
133462,Doing other things
844,Doing other things
60351,Pulling Two Fingers In
93951,Sliding Two Fingers Up
139771,Sliding Two Fingers Down
78543,Sliding Two Fingers Left
45783,Stop Sign
52283,Sliding Two Fingers Right
13773,Doing other things
19418,Shaking Hand
1800,Doing other things
127490,Sliding Two Fingers Right
87418,Sliding Two Fingers Left
87037,Doing other things
7395,Sliding Two Fingers Left
60919,Doing other things
35791,Stop Sign
111494,No gesture
140184,Sliding Two Fingers Right
42617,Sliding Two Fingers Down
28556,Sliding Two Fingers Left
105468,No gesture
31314,Doing other things
77931,Sliding Two Fingers Down
52255,Stop Sign
101709,Doing other things
115159,Sliding Two Fingers Right
13823,Pulling Two Fingers In
99759,Doing other things
134575,Sliding Two Fingers Up
94218,Doing other things
33880,No gesture
90262,Pulling Two Fingers In
50318,Shaking Hand
63326,Pulling Two Fingers In
39247,Doing other things
92752,Sliding Two Fingers Left
35355,Sliding Two Fingers Right
104891,Doing other things
45604,Sliding Two Fingers Left
102089,No gesture
88767,Doing other things
39181,Shaking Hand
108015,No gesture
105886,Sliding Two Fingers Down
113125,Sliding Two Fingers Right
60089,Sliding Two Fingers Down
108118,Shaking Hand
147801,Doing other things
13174,Doing other things
47557,Sliding Two Fingers Left
44030,Sliding Two Fingers Down
67567,Pulling Two Fingers In
101078,No gesture
73364,Sliding Two Fingers Right
56520,Pulling Two Fingers In
370,Doing other things
70174,Sliding Two Fingers Left
110975,Stop Sign
47663,Sliding Two Fingers Down
108041,Sliding Two Fingers Down
145754,Sliding Two Fingers Right
107599,Doing other things
75749,Sliding Two Fingers Left
97414,Doing other things
140783,Shaking Hand
30725,Stop Sign
97331,Doing other things
4808,Shaking Hand
74179,Pulling Two Fingers In
41014,Sliding Two Fingers Right
87945,No gesture
16637,Pulling Two Fingers In
80800,Shaking Hand
76808,Sliding Two Fingers Left
59050,Stop Sign
134351,Shaking Hand
73820,Sliding Two Fingers Up
144033,Stop Sign
57079,Sliding Two Fingers Left
131671,Sliding Two Fingers Up
60073,Stop Sign
37668,Stop Sign
97498,Sliding Two Fingers Up
57637,Doing other things
60168,Sliding Two Fingers Down
102028,Sliding Two Fingers Left
81384,Sliding Two Fingers Up
111435,Stop Sign
117130,Doing other things
79491,Sliding Two Fingers Right
4829,No gesture
22043,Sliding Two Fingers Up
15494,Shaking Hand
7024,Sliding Two Fingers Right
16934,Shaking Hand
147616,Sliding Two Fingers Left
46731,Doing other things
131024,Pulling Two Fingers In
80941,Doing other things
129066,Shaking Hand
78296,Doing other things
12253,Doing other things
76623,Sliding Two Fingers Left
28111,Doing other things
33251,Shaking Hand
47198,No gesture
137773,Pulling Two Fingers In
65828,Shaking Hand
102964,Sliding Two Fingers Down
19114,Shaking Hand
30031,Shaking Hand
69783,Sliding Two Fingers Left
115333,Shaking Hand
18447,Stop Sign
125137,Sliding Two Fingers Down
94253,Doing other things
27012,Shaking Hand
42353,No gesture
13020,Sliding Two Fingers Up
14018,Doing other things
85587,Sliding Two Fingers Down
29461,No gesture
23267,Stop Sign
63175,No gesture
27362,Doing other things
105916,Sliding Two Fingers Up
44614,Stop Sign
53896,Doing other things
5501,Pulling Two Fingers In
132669,Stop Sign
54551,Sliding Two Fingers Left
74416,Sliding Two Fingers Right
59315,Sliding Two Fingers Down
78045,Sliding Two Fingers Right
33725,Sliding Two Fingers Left
58872,Sliding Two Fingers Left
131012,Shaking Hand
88857,No gesture
55896,Pulling Two Fingers In
42008,Sliding Two Fingers Down
138127,Sliding Two Fingers Left
65343,Sliding Two Fingers Left
17564,Sliding Two Fingers Left
21756,Sliding Two Fingers Left
46717,Pulling Two Fingers In
7667,Sliding Two Fingers Up
34196,Sliding Two Fingers Down
102188,No gesture
55919,Sliding Two Fingers Up
75318,Doing other things
17990,Sliding Two Fingers Up
101455,Sliding Two Fingers Down
74229,Sliding Two Fingers Up
137916,Sliding Two Fingers Up
47149,Doing other things
104080,Pulling Two Fingers In
72810,No gesture
130851,Pulling Two Fingers In
20508,Sliding Two Fingers Up
46777,Sliding Two Fingers Left
109398,Doing other things
58862,Sliding Two Fingers Right
87061,Sliding Two Fingers Right
43714,Sliding Two Fingers Right
4087,Sliding Two Fingers Right
35247,Sliding Two Fingers Up
89357,Sliding Two Fingers Down
18241,No gesture
38262,Shaking Hand
47409,Shaking Hand
67108,Stop Sign
21105,Sliding Two Fingers Down
132690,Sliding Two Fingers Right
94411,Sliding Two Fingers Up
98786,Sliding Two Fingers Down
74716,Doing other things
118116,No gesture
131515,Stop Sign
26246,Stop Sign
91860,Sliding Two Fingers Right
119823,Sliding Two Fingers Down
140626,Doing other things
124590,Stop Sign
29515,Sliding Two Fingers Down
72667,Shaking Hand
146695,Sliding Two Fingers Left
140881,No gesture
36275,Pulling Two Fingers In
129517,Stop Sign
77447,Pulling Two Fingers In
10975,Shaking Hand
10457,Stop Sign
131825,Sliding Two Fingers Up
42692,Shaking Hand
119868,No gesture
82250,Sliding Two Fingers Up
111114,Pulling Two Fingers In
129414,Doing other things
86161,Sliding Two Fingers Up
91602,Sliding Two Fingers Left
56563,Sliding Two Fingers Down
99117,Pulling Two Fingers In
3899,Sliding Two Fingers Up
41328,Sliding Two Fingers Right
87720,Pulling Two Fingers In
145954,No gesture
66686,Pulling Two Fingers In
103712,Sliding Two Fingers Up
86422,Sliding Two Fingers Up
94901,Doing other things
46631,No gesture
101899,Sliding Two Fingers Up
131120,Sliding Two Fingers Left
85395,Shaking Hand
69036,Doing other things
91247,Doing other things
86199,Sliding Two Fingers Right
49326,Sliding Two Fingers Left
98778,Stop Sign
81188,No gesture
55817,Doing other things
11272,Doing other things
5645,Doing other things
34893,No gesture
31001,Pulling Two Fingers In
118854,Sliding Two Fingers Down
14765,Sliding Two Fingers Left
21435,Sliding Two Fingers Right
21198,Pulling Two Fingers In
72532,Stop Sign
63059,Doing other things
87542,Stop Sign
103287,Doing other things
24362,Doing other things
34252,Sliding Two Fingers Up
89417,Shaking Hand
69559,No gesture
12224,Shaking Hand
52840,Sliding Two Fingers Left
80643,Doing other things
30545,Shaking Hand
55854,Shaking Hand
23693,Pulling Two Fingers In
96849,Sliding Two Fingers Down
112903,Sliding Two Fingers Right
120103,Stop Sign
4953,Sliding Two Fingers Right
89800,Shaking Hand
143870,No gesture
10690,Sliding Two Fingers Left
117950,No gesture
54885,Doing other things
70405,Shaking Hand
80844,Doing other things
87603,Doing other things
44804,Stop Sign
93150,No gesture
115224,Doing other things
138882,Shaking Hand
50235,Sliding Two Fingers Left
41554,Shaking Hand
23867,Shaking Hand
134547,Sliding Two Fingers Right
65575,Doing other things
116381,Doing other things
134302,Sliding Two Fingers Right
115989,Sliding Two Fingers Down
7105,Doing other things
11611,Stop Sign
10027,Pulling Two Fingers In
66322,Sliding Two Fingers Down
146258,Sliding Two Fingers Left
88295,Stop Sign
56979,Stop Sign
88354,Sliding Two Fingers Right
136184,Sliding Two Fingers Down
18548,Doing other things
13522,Sliding Two Fingers Down
147499,Pulling Two Fingers In
45731,Shaking Hand
130292,No gesture
130227,Sliding Two Fingers Right
5239,Sliding Two Fingers Up
142682,Pulling Two Fingers In
59112,Sliding Two Fingers Down
30168,Sliding Two Fingers Down
95842,Sliding Two Fingers Up
146550,Pulling Two Fingers In
62128,Sliding Two Fingers Up
50082,Doing other things
112407,Sliding Two Fingers Right
20381,Doing other things
17451,Sliding Two Fingers Up
37173,No gesture
59991,Doing other things
37356,Doing other things
40499,No gesture
9265,No gesture
117056,Sliding Two Fingers Left
30429,Pulling Two Fingers In
122126,Doing other things
121486,Sliding Two Fingers Left
17669,No gesture
21764,Shaking Hand
144217,Doing other things
28006,Stop Sign
122277,Sliding Two Fingers Down
14162,Sliding Two Fingers Up
95150,Shaking Hand
100738,Pulling Two Fingers In
3832,Doing other things
35509,Stop Sign
138634,Sliding Two Fingers Left
58543,Pulling Two Fingers In
103019,Sliding Two Fingers Down
67403,Doing other things
133761,No gesture
134438,Sliding Two Fingers Right
6980,Shaking Hand
95132,Sliding Two Fingers Down
91907,Stop Sign
37566,Sliding Two Fingers Down
42212,Stop Sign
15982,Pulling Two Fingers In
87270,Sliding Two Fingers Left
87461,Shaking Hand
21800,Sliding Two Fingers Left
84427,Pulling Two Fingers In
24499,Doing other things
8989,Sliding Two Fingers Down
136617,No gesture
118027,Sliding Two Fingers Right
117829,Pulling Two Fingers In
80517,Stop Sign
81951,Sliding Two Fingers Left
49058,Sliding Two Fingers Down
135741,Doing other things
107723,Sliding Two Fingers Up
113275,Doing other things
32349,Sliding Two Fingers Right
126389,Shaking Hand
62174,Sliding Two Fingers Up
6152,Doing other things
62021,Shaking Hand
134185,Doing other things
97736,Pulling Two Fingers In
100676,Sliding Two Fingers Up
40169,Doing other things
1372,Pulling Two Fingers In
93263,Shaking Hand
56300,Sliding Two Fingers Down
6955,Stop Sign
77460,Sliding Two Fingers Down
62188,Sliding Two Fingers Left
47204,Sliding Two Fingers Right
95454,Sliding Two Fingers Left
122198,Sliding Two Fingers Up
138163,Doing other things
10325,Sliding Two Fingers Up
79404,Sliding Two Fingers Right
12545,Sliding Two Fingers Right
113169,Sliding Two Fingers Down
119359,Stop Sign
92707,Sliding Two Fingers Up
57875,Sliding Two Fingers Right
73158,Sliding Two Fingers Up
33505,Pulling Two Fingers In
30911,Sliding Two Fingers Up
10709,Stop Sign
34617,Sliding Two Fingers Up
60998,Pulling Two Fingers In
46440,Doing other things
36953,Sliding Two Fingers Left
25612,Doing other things
19036,No gesture
22622,Sliding Two Fingers Up
38042,Shaking Hand
26069,Doing other things
104960,No gesture
134047,Sliding Two Fingers Left
134238,Doing other things
70593,Sliding Two Fingers Down
13975,Sliding Two Fingers Up
146006,No gesture
11286,Sliding Two Fingers Left
89572,Doing other things
101551,No gesture
79645,Shaking Hand
102151,Doing other things
58440,Doing other things
105156,Pulling Two Fingers In
83142,Sliding Two Fingers Left
98892,Doing other things
15791,Sliding Two Fingers Up
6382,No gesture
29382,Sliding Two Fingers Right
47603,Doing other things
93365,Shaking Hand
136994,No gesture
31583,Sliding Two Fingers Down
36478,Pulling Two Fingers In
143105,Sliding Two Fingers Down
51219,Stop Sign
147836,Doing other things
135735,Shaking Hand
804,Pulling Two Fingers In
25856,Doing other things
140845,Doing other things
135929,Doing other things
94321,Stop Sign
132864,Sliding Two Fingers Left
121011,Sliding Two Fingers Right
92060,No gesture
42769,Sliding Two Fingers Left
139250,Sliding Two Fingers Left
5579,Doing other things
28928,Shaking Hand
58710,Sliding Two Fingers Left
29817,Shaking Hand
141836,Doing other things
68644,Pulling Two Fingers In
145914,Sliding Two Fingers Up
27774,Doing other things
12045,Doing other things
95016,Doing other things
22722,Sliding Two Fingers Up
77020,Sliding Two Fingers Down
116513,Shaking Hand
137813,Sliding Two Fingers Right
20997,Shaking Hand
21398,No gesture
128545,Doing other things
86109,Sliding Two Fingers Left
113687,Pulling Two Fingers In
67064,Stop Sign
13133,No gesture
10148,Pulling Two Fingers In
47026,Shaking Hand
55989,Sliding Two Fingers Left
65807,Doing other things
19387,Sliding Two Fingers Down
20356,Doing other things
56964,Sliding Two Fingers Up
66365,Pulling Two Fingers In
104769,Pulling Two Fingers In
135245,No gesture
51126,Stop Sign
125213,Sliding Two Fingers Up
116899,Doing other things
8550,Shaking Hand
28761,Doing other things
83612,Doing other things
34905,Shaking Hand
26103,Sliding Two Fingers Down
104152,Sliding Two Fingers Down
54067,Shaking Hand
78509,Doing other things
114068,Sliding Two Fingers Left
28771,Sliding Two Fingers Up
39758,Shaking Hand
118494,Doing other things
2510,Sliding Two Fingers Down
116655,Pulling Two Fingers In
59514,Pulling Two Fingers In
118785,Doing other things
52888,Stop Sign
24351,Pulling Two Fingers In
27960,Pulling Two Fingers In
12676,Stop Sign
47093,No gesture
15210,Pulling Two Fingers In
109426,No gesture
94088,Doing other things
59848,Sliding Two Fingers Up
15601,Doing other things
128210,Doing other things
126262,No gesture
10628,Doing other things
116652,Sliding Two Fingers Down
42858,Shaking Hand
19750,Sliding Two Fingers Down
9027,Sliding Two Fingers Up
17146,Doing other things
126152,Sliding Two Fingers Left
127764,Shaking Hand
11350,Sliding Two Fingers Up
32818,Sliding Two Fingers Left
36548,Sliding Two Fingers Down
100971,Doing other things
141899,Shaking Hand
66225,Sliding Two Fingers Down
40226,Doing other things
4961,No gesture
5941,Doing other things
90159,Sliding Two Fingers Up
141758,Sliding Two Fingers Down
138472,Shaking Hand
40255,Shaking Hand
124928,Shaking Hand
90093,Sliding Two Fingers Up
48083,Shaking Hand
53484,Pulling Two Fingers In
41816,Sliding Two Fingers Left
134965,Sliding Two Fingers Right
86427,Sliding Two Fingers Down
131679,No gesture
104164,Doing other things
35561,Pulling Two Fingers In
62357,Sliding Two Fingers Up
55084,Doing other things
36488,Sliding Two Fingers Down
137387,Doing other things
33643,Sliding Two Fingers Left
74784,Shaking Hand
20619,Sliding Two Fingers Right
17393,Shaking Hand
64279,Shaking Hand
42134,Shaking Hand
34341,No gesture
9473,Sliding Two Fingers Right
114037,Sliding Two Fingers Up
69497,Doing other things
100769,Sliding Two Fingers Up
142812,No gesture
27276,Stop Sign
109335,Pulling Two Fingers In
73178,Sliding Two Fingers Right
30879,Sliding Two Fingers Up
134094,Sliding Two Fingers Down
33976,Shaking Hand
14236,Sliding Two Fingers Left
88950,Doing other things
138774,Doing other things
93165,Sliding Two Fingers Left
126711,Sliding Two Fingers Down
131459,Sliding Two Fingers Up
50540,Shaking Hand
107985,Sliding Two Fingers Up
117621,Doing other things
141006,Sliding Two Fingers Right
53137,Stop Sign
102593,Shaking Hand
93114,Doing other things
146511,Sliding Two Fingers Down
143457,Doing other things
10956,No gesture
126564,Pulling Two Fingers In
50137,Sliding Two Fingers Down
84242,Shaking Hand
78612,Sliding Two Fingers Left
136674,Shaking Hand
86533,Sliding Two Fingers Up
53202,Sliding Two Fingers Left
122207,Doing other things
16216,Sliding Two Fingers Right
48423,Sliding Two Fingers Up
92445,Sliding Two Fingers Down
47380,Sliding Two Fingers Left
11914,Doing other things
11843,Stop Sign
91480,Doing other things
143828,Sliding Two Fingers Right
79222,Doing other things
121955,Shaking Hand
146866,No gesture
134195,Stop Sign
137049,Sliding Two Fingers Right
127298,Doing other things
58542,Doing other things
104504,No gesture
6475,No gesture
54725,Pulling Two Fingers In
3033,Sliding Two Fingers Up
8594,Sliding Two Fingers Left
60129,Sliding Two Fingers Right
131840,Doing other things
106962,Sliding Two Fingers Left
26118,Doing other things
121036,Sliding Two Fingers Up
87073,Doing other things
35225,Pulling Two Fingers In
147579,Doing other things
9454,Stop Sign
44545,Stop Sign
39684,Pulling Two Fingers In
138946,No gesture
54998,Sliding Two Fingers Right
108667,Stop Sign
80608,Sliding Two Fingers Down
85730,Sliding Two Fingers Right
29347,Sliding Two Fingers Right
86602,Sliding Two Fingers Right
108224,Sliding Two Fingers Right
44750,Stop Sign
94708,Sliding Two Fingers Left
142038,Stop Sign
41217,No gesture
46331,No gesture
112217,Stop Sign
127665,Sliding Two Fingers Up
106788,Shaking Hand
122518,No gesture
131941,Doing other things
76670,Stop Sign
51096,No gesture
32927,Sliding Two Fingers Up
70204,Sliding Two Fingers Left
60396,Stop Sign
71996,Sliding Two Fingers Up
75228,Sliding Two Fingers Right
90602,Doing other things
126571,Pulling Two Fingers In
38409,Pulling Two Fingers In
67282,Sliding Two Fingers Up
95914,Sliding Two Fingers Right
133800,Doing other things
41605,No gesture
25149,No gesture
47638,Shaking Hand
22355,Sliding Two Fingers Down
